folder,type,id,height,width,path
train,clean,2339,967,80,2339_181101_2339-181101-0041.npy
train,clean,2339,587,80,2339_158764_2339-158764-0060.npy
train,clean,2339,872,80,2339_158764_2339-158764-0070.npy
train,clean,2339,278,80,2339_158764_2339-158764-0015.npy
train,clean,2339,170,80,2339_158764_2339-158764-0046.npy
train,clean,2339,299,80,2339_181100_2339-181100-0040.npy
train,clean,2339,425,80,2339_158764_2339-158764-0062.npy
train,clean,792,698,80,792_127528_792-127528-0034.npy
train,clean,792,411,80,792_127528_792-127528-0005.npy
train,clean,792,809,80,792_127528_792-127528-0009.npy
train,clean,792,996,80,792_127527_792-127527-0053.npy
train,clean,792,882,80,792_127528_792-127528-0013.npy
train,clean,792,254,80,792_127527_792-127527-0041.npy
train,clean,792,757,80,792_127528_792-127528-0002.npy
train,clean,792,910,80,792_127528_792-127528-0017.npy
train,clean,792,952,80,792_127527_792-127527-0045.npy
train,clean,792,401,80,792_127527_792-127527-0047.npy
train,clean,792,380,80,792_127528_792-127528-0039.npy
train,clean,792,515,80,792_127528_792-127528-0016.npy
train,clean,792,683,80,792_127528_792-127528-0044.npy
train,clean,792,765,80,792_127528_792-127528-0014.npy
train,clean,792,273,80,792_127527_792-127527-0014.npy
train,clean,2735,821,80,2735_160603_2735-160603-0057.npy
train,clean,2735,966,80,2735_160603_2735-160603-0029.npy
train,clean,2735,354,80,2735_160603_2735-160603-0059.npy
train,clean,2735,866,80,2735_160603_2735-160603-0038.npy
train,clean,2735,699,80,2735_160603_2735-160603-0008.npy
train,clean,1809,1061,80,1809_143025_1809-143025-0028.npy
train,clean,1809,972,80,1809_143025_1809-143025-0106.npy
train,clean,1809,706,80,1809_143025_1809-143025-0050.npy
train,clean,1809,646,80,1809_143025_1809-143025-0071.npy
train,clean,1809,365,80,1809_143025_1809-143025-0094.npy
train,clean,1809,861,80,1809_143025_1809-143025-0048.npy
train,clean,1809,1009,80,1809_143025_1809-143025-0001.npy
train,clean,1809,150,80,1809_143025_1809-143025-0069.npy
train,clean,1809,944,80,1809_143025_1809-143025-0087.npy
train,clean,1809,904,80,1809_143025_1809-143025-0017.npy
train,clean,1809,973,80,1809_143025_1809-143025-0058.npy
train,clean,1809,791,80,1809_143025_1809-143025-0032.npy
train,clean,1809,953,80,1809_143025_1809-143025-0089.npy
train,clean,1809,817,80,1809_143025_1809-143025-0085.npy
train,clean,1809,995,80,1809_143025_1809-143025-0019.npy
train,clean,1809,301,80,1809_143025_1809-143025-0104.npy
train,clean,1809,863,80,1809_143025_1809-143025-0096.npy
train,clean,7640,876,80,7640_104647_7640-104647-0010.npy
train,clean,7640,905,80,7640_102465_7640-102465-0008.npy
train,clean,7640,842,80,7640_111784_7640-111784-0039.npy
train,clean,7640,819,80,7640_104647_7640-104647-0034.npy
train,clean,7640,918,80,7640_111784_7640-111784-0014.npy
train,clean,7640,830,80,7640_111784_7640-111784-0023.npy
train,clean,7640,976,80,7640_104647_7640-104647-0020.npy
train,clean,7640,978,80,7640_111784_7640-111784-0030.npy
train,clean,7640,922,80,7640_102465_7640-102465-0014.npy
train,clean,7640,613,80,7640_111784_7640-111784-0046.npy
train,clean,7640,128,80,7640_104647_7640-104647-0004.npy
train,clean,6236,571,80,6236_52083_6236-52083-0045.npy
train,clean,6236,908,80,6236_52083_6236-52083-0040.npy
train,clean,6236,721,80,6236_52083_6236-52083-0121.npy
train,clean,6236,356,80,6236_52083_6236-52083-0028.npy
train,clean,6236,981,80,6236_52083_6236-52083-0062.npy
train,clean,6236,496,80,6236_52083_6236-52083-0051.npy
train,clean,6236,964,80,6236_52083_6236-52083-0076.npy
train,clean,6236,1004,80,6236_52083_6236-52083-0120.npy
train,clean,6236,181,80,6236_52083_6236-52083-0111.npy
train,clean,6236,981,80,6236_52083_6236-52083-0113.npy
train,clean,6236,908,80,6236_52083_6236-52083-0102.npy
train,clean,6236,717,80,6236_52083_6236-52083-0052.npy
train,clean,6236,373,80,6236_52083_6236-52083-0039.npy
train,clean,6236,378,80,6236_52083_6236-52083-0047.npy
train,clean,6236,924,80,6236_52083_6236-52083-0044.npy
train,clean,6236,967,80,6236_52083_6236-52083-0077.npy
train,clean,6236,760,80,6236_52083_6236-52083-0024.npy
train,clean,6236,848,80,6236_52083_6236-52083-0150.npy
train,clean,6236,631,80,6236_52083_6236-52083-0132.npy
train,clean,6236,814,80,6236_52083_6236-52083-0084.npy
train,clean,6236,166,80,6236_52083_6236-52083-0079.npy
train,clean,7199,378,80,7199_84007_7199-84007-0001.npy
train,clean,7199,822,80,7199_84008_7199-84008-0013.npy
train,clean,7199,855,80,7199_84006_7199-84006-0062.npy
train,clean,7199,846,80,7199_84006_7199-84006-0007.npy
train,clean,7199,835,80,7199_84006_7199-84006-0008.npy
train,clean,7199,916,80,7199_84007_7199-84007-0028.npy
train,clean,7199,1015,80,7199_84006_7199-84006-0056.npy
train,clean,7199,984,80,7199_84008_7199-84008-0008.npy
train,clean,7199,962,80,7199_84006_7199-84006-0038.npy
train,clean,7199,180,80,7199_84006_7199-84006-0037.npy
train,clean,7199,970,80,7199_84008_7199-84008-0019.npy
train,clean,7199,643,80,7199_84006_7199-84006-0059.npy
train,clean,7199,627,80,7199_84008_7199-84008-0026.npy
train,clean,7199,763,80,7199_84006_7199-84006-0015.npy
train,clean,7199,1031,80,7199_84007_7199-84007-0016.npy
train,clean,7199,1040,80,7199_84006_7199-84006-0050.npy
train,clean,7199,144,80,7199_84007_7199-84007-0003.npy
train,clean,1968,970,80,1968_145732_1968-145732-0017.npy
train,clean,1968,769,80,1968_145732_1968-145732-0106.npy
train,clean,1968,648,80,1968_145732_1968-145732-0044.npy
train,clean,1968,856,80,1968_145732_1968-145732-0051.npy
train,clean,1968,939,80,1968_145732_1968-145732-0039.npy
train,clean,1968,815,80,1968_145732_1968-145732-0042.npy
train,clean,1968,907,80,1968_145732_1968-145732-0036.npy
train,clean,1968,894,80,1968_145732_1968-145732-0092.npy
train,clean,1968,756,80,1968_145732_1968-145732-0023.npy
train,clean,1968,995,80,1968_145732_1968-145732-0070.npy
train,clean,1968,821,80,1968_145732_1968-145732-0028.npy
train,clean,1968,826,80,1968_145732_1968-145732-0098.npy
train,clean,1968,708,80,1968_145732_1968-145732-0024.npy
train,clean,9000,908,80,9000_282380_9000-282380-0041.npy
train,clean,9000,968,80,9000_282380_9000-282380-0077.npy
train,clean,9000,153,80,9000_282381_9000-282381-0025.npy
train,clean,9000,910,80,9000_282380_9000-282380-0013.npy
train,clean,9000,851,80,9000_282380_9000-282380-0054.npy
train,clean,9000,804,80,9000_282380_9000-282380-0056.npy
train,clean,9000,976,80,9000_282380_9000-282380-0081.npy
train,clean,9000,967,80,9000_282380_9000-282380-0039.npy
train,clean,9000,638,80,9000_282381_9000-282381-0032.npy
train,clean,9000,609,80,9000_282380_9000-282380-0040.npy
train,clean,9000,396,80,9000_282380_9000-282380-0057.npy
train,clean,9000,970,80,9000_282380_9000-282380-0073.npy
train,clean,9000,882,80,9000_282380_9000-282380-0031.npy
train,clean,9000,986,80,9000_282380_9000-282380-0074.npy
train,clean,9000,783,80,9000_282380_9000-282380-0060.npy
train,clean,9000,672,80,9000_282381_9000-282381-0000.npy
train,clean,9000,147,80,9000_282381_9000-282381-0022.npy
train,clean,9000,882,80,9000_282381_9000-282381-0030.npy
train,clean,9000,532,80,9000_282380_9000-282380-0044.npy
train,clean,9000,898,80,9000_282380_9000-282380-0046.npy
train,clean,3196,937,80,3196_151982_3196-151982-0041.npy
train,clean,3196,837,80,3196_151981_3196-151981-0013.npy
train,clean,3196,956,80,3196_151981_3196-151981-0064.npy
train,clean,3196,458,80,3196_151982_3196-151982-0011.npy
train,clean,3196,892,80,3196_151981_3196-151981-0060.npy
train,clean,3196,901,80,3196_151981_3196-151981-0074.npy
train,clean,3196,368,80,3196_151982_3196-151982-0031.npy
train,clean,3196,884,80,3196_151981_3196-151981-0011.npy
train,clean,3196,219,80,3196_151981_3196-151981-0076.npy
train,clean,3196,976,80,3196_151981_3196-151981-0004.npy
train,clean,3196,920,80,3196_151981_3196-151981-0021.npy
train,clean,3196,549,80,3196_151981_3196-151981-0088.npy
train,clean,3196,994,80,3196_151982_3196-151982-0050.npy
train,clean,3196,939,80,3196_151982_3196-151982-0010.npy
train,clean,3196,795,80,3196_151982_3196-151982-0052.npy
train,clean,3196,132,80,3196_151981_3196-151981-0049.npy
train,clean,3196,299,80,3196_151982_3196-151982-0026.npy
train,clean,3196,341,80,3196_151981_3196-151981-0058.npy
train,clean,2574,934,80,2574_128303_2574-128303-0005.npy
train,clean,2574,922,80,2574_128278_2574-128278-0000.npy
train,clean,2574,878,80,2574_128282_2574-128282-0031.npy
train,clean,2574,978,80,2574_128278_2574-128278-0038.npy
train,clean,2574,904,80,2574_128282_2574-128282-0027.npy
train,clean,2574,283,80,2574_128282_2574-128282-0020.npy
train,clean,2574,749,80,2574_128282_2574-128282-0006.npy
train,clean,2574,172,80,2574_128282_2574-128282-0012.npy
train,clean,2574,986,80,2574_128303_2574-128303-0012.npy
train,clean,2574,980,80,2574_128282_2574-128282-0002.npy
train,clean,2574,141,80,2574_128278_2574-128278-0015.npy
train,clean,2574,600,80,2574_128278_2574-128278-0013.npy
train,clean,2574,956,80,2574_128282_2574-128282-0024.npy
train,clean,2574,861,80,2574_128283_2574-128283-0006.npy
train,clean,2574,516,80,2574_128282_2574-128282-0026.npy
train,clean,2574,855,80,2574_128282_2574-128282-0033.npy
train,clean,2574,277,80,2574_128283_2574-128283-0029.npy
train,clean,2574,444,80,2574_128283_2574-128283-0030.npy
train,clean,2574,550,80,2574_128278_2574-128278-0036.npy
train,clean,2574,849,80,2574_128283_2574-128283-0010.npy
train,clean,2574,937,80,2574_128282_2574-128282-0016.npy
train,clean,2574,290,80,2574_128303_2574-128303-0007.npy
train,clean,8499,1033,80,8499_256275_8499-256275-0007.npy
train,clean,8499,750,80,8499_256253_8499-256253-0032.npy
train,clean,8499,881,80,8499_256253_8499-256253-0005.npy
train,clean,8499,926,80,8499_256247_8499-256247-0024.npy
train,clean,8499,750,80,8499_256247_8499-256247-0025.npy
train,clean,8499,918,80,8499_256253_8499-256253-0029.npy
train,clean,8499,966,80,8499_256253_8499-256253-0037.npy
train,clean,8499,841,80,8499_256247_8499-256247-0049.npy
train,clean,8499,997,80,8499_256247_8499-256247-0047.npy
train,clean,8499,1000,80,8499_256247_8499-256247-0042.npy
train,clean,8499,949,80,8499_256253_8499-256253-0044.npy
train,clean,8499,997,80,8499_256247_8499-256247-0020.npy
train,clean,8499,826,80,8499_256247_8499-256247-0043.npy
train,clean,8499,930,80,8499_256247_8499-256247-0037.npy
train,clean,8499,387,80,8499_256253_8499-256253-0028.npy
train,clean,8499,330,80,8499_256275_8499-256275-0015.npy
train,clean,8499,877,80,8499_256253_8499-256253-0006.npy
train,clean,8499,816,80,8499_256247_8499-256247-0041.npy
train,clean,8499,441,80,8499_256247_8499-256247-0013.npy
train,clean,8499,955,80,8499_256253_8499-256253-0033.npy
train,clean,8499,906,80,8499_256275_8499-256275-0037.npy
train,clean,8499,991,80,8499_256275_8499-256275-0033.npy
train,clean,3179,234,80,3179_7135_3179-7135-0034.npy
train,clean,3179,821,80,3179_7153_3179-7153-0015.npy
train,clean,3179,301,80,3179_7135_3179-7135-0022.npy
train,clean,3179,980,80,3179_7153_3179-7153-0027.npy
train,clean,3179,224,80,3179_7142_3179-7142-0018.npy
train,clean,3179,402,80,3179_7133_3179-7133-0025.npy
train,clean,3179,682,80,3179_7153_3179-7153-0031.npy
train,clean,3179,369,80,3179_7153_3179-7153-0028.npy
train,clean,3179,735,80,3179_7142_3179-7142-0010.npy
train,clean,3179,901,80,3179_7142_3179-7142-0005.npy
train,clean,3179,286,80,3179_7133_3179-7133-0016.npy
train,clean,3179,640,80,3179_7135_3179-7135-0007.npy
train,clean,3179,863,80,3179_7142_3179-7142-0029.npy
train,clean,3179,295,80,3179_7133_3179-7133-0050.npy
train,clean,3179,944,80,3179_7135_3179-7135-0016.npy
train,clean,3179,484,80,3179_7142_3179-7142-0028.npy
train,clean,3179,662,80,3179_7135_3179-7135-0033.npy
train,clean,3179,458,80,3179_7142_3179-7142-0031.npy
train,clean,3179,825,80,3179_7133_3179-7133-0020.npy
train,clean,3179,305,80,3179_7133_3179-7133-0014.npy
train,clean,3179,568,80,3179_7135_3179-7135-0037.npy
train,clean,5172,1054,80,5172_29468_5172-29468-0027.npy
train,clean,5172,128,80,5172_29468_5172-29468-0071.npy
train,clean,5172,456,80,5172_29468_5172-29468-0034.npy
train,clean,5172,614,80,5172_29468_5172-29468-0033.npy
train,clean,5172,256,80,5172_29468_5172-29468-0018.npy
train,clean,5172,298,80,5172_29468_5172-29468-0003.npy
train,clean,7255,288,80,7255_281345_7255-281345-0003.npy
train,clean,7255,647,80,7255_281336_7255-281336-0020.npy
train,clean,7255,852,80,7255_281345_7255-281345-0021.npy
train,clean,7255,917,80,7255_281345_7255-281345-0036.npy
train,clean,7255,566,80,7255_291500_7255-291500-0002.npy
train,clean,7255,966,80,7255_281345_7255-281345-0025.npy
train,clean,7255,1234,80,7255_291500_7255-291500-0012.npy
train,clean,7255,904,80,7255_281336_7255-281336-0010.npy
train,clean,6610,1028,80,6610_34596_6610-34596-0004.npy
train,clean,6610,109,80,6610_34596_6610-34596-0003.npy
train,clean,6610,870,80,6610_34596_6610-34596-0009.npy
train,clean,6610,955,80,6610_34596_6610-34596-0008.npy
train,clean,6610,596,80,6610_65818_6610-65818-0031.npy
train,clean,6610,137,80,6610_34596_6610-34596-0033.npy
train,clean,6610,878,80,6610_70916_6610-70916-0015.npy
train,clean,6610,942,80,6610_34596_6610-34596-0010.npy
train,clean,6610,956,80,6610_65818_6610-65818-0006.npy
train,clean,6610,546,80,6610_65818_6610-65818-0003.npy
train,clean,47,999,80,47_122796_47-122796-0080.npy
train,clean,47,917,80,47_122796_47-122796-0144.npy
train,clean,47,824,80,47_122796_47-122796-0085.npy
train,clean,47,1011,80,47_122796_47-122796-0116.npy
train,clean,47,923,80,47_122796_47-122796-0036.npy
train,clean,47,690,80,47_122796_47-122796-0092.npy
train,clean,47,866,80,47_122796_47-122796-0093.npy
train,clean,47,905,80,47_122796_47-122796-0108.npy
train,clean,47,848,80,47_122796_47-122796-0113.npy
train,clean,47,380,80,47_122796_47-122796-0149.npy
train,clean,47,955,80,47_122796_47-122796-0067.npy
train,clean,47,826,80,47_122796_47-122796-0084.npy
train,clean,47,959,80,47_122796_47-122796-0026.npy
train,clean,47,469,80,47_122796_47-122796-0071.npy
train,clean,47,256,80,47_122796_47-122796-0062.npy
train,clean,47,937,80,47_122796_47-122796-0134.npy
train,clean,47,984,80,47_122796_47-122796-0139.npy
train,clean,47,884,80,47_122796_47-122796-0004.npy
train,clean,47,759,80,47_122796_47-122796-0013.npy
train,clean,47,689,80,47_122796_47-122796-0049.npy
train,clean,47,715,80,47_122796_47-122796-0053.npy
train,clean,47,858,80,47_122796_47-122796-0005.npy
train,clean,5468,954,80,5468_112587_5468-112587-0034.npy
train,clean,5468,729,80,5468_43611_5468-43611-0031.npy
train,clean,5468,193,80,5468_58929_5468-58929-0016.npy
train,clean,5468,553,80,5468_55142_5468-55142-0014.npy
train,clean,5468,929,80,5468_112587_5468-112587-0005.npy
train,clean,5468,902,80,5468_112587_5468-112587-0016.npy
train,clean,5468,369,80,5468_58929_5468-58929-0021.npy
train,clean,5468,823,80,5468_43611_5468-43611-0006.npy
train,clean,5468,887,80,5468_55142_5468-55142-0000.npy
train,clean,5468,849,80,5468_112587_5468-112587-0025.npy
train,clean,5468,960,80,5468_58929_5468-58929-0000.npy
train,clean,5468,826,80,5468_55142_5468-55142-0035.npy
train,clean,5468,178,80,5468_55142_5468-55142-0029.npy
train,clean,5468,841,80,5468_112587_5468-112587-0037.npy
train,clean,5468,379,80,5468_58929_5468-58929-0019.npy
train,clean,5468,1009,80,5468_55142_5468-55142-0003.npy
train,clean,5468,878,80,5468_112587_5468-112587-0039.npy
train,clean,5468,817,80,5468_55142_5468-55142-0010.npy
train,clean,5468,972,80,5468_112587_5468-112587-0001.npy
train,clean,5468,951,80,5468_55142_5468-55142-0011.npy
train,clean,8164,908,80,8164_279592_8164-279592-0023.npy
train,clean,8164,839,80,8164_279592_8164-279592-0005.npy
train,clean,8164,872,80,8164_279592_8164-279592-0001.npy
train,clean,8164,938,80,8164_279593_8164-279593-0014.npy
train,clean,8164,831,80,8164_279592_8164-279592-0042.npy
train,clean,8164,890,80,8164_279592_8164-279592-0047.npy
train,clean,8164,247,80,8164_279592_8164-279592-0028.npy
train,clean,8164,901,80,8164_279592_8164-279592-0013.npy
train,clean,8164,890,80,8164_279592_8164-279592-0007.npy
train,clean,8164,984,80,8164_279593_8164-279593-0015.npy
train,clean,8164,991,80,8164_279593_8164-279593-0011.npy
train,clean,8164,880,80,8164_279592_8164-279592-0054.npy
train,clean,8164,947,80,8164_279592_8164-279592-0009.npy
train,clean,3060,879,80,3060_163542_3060-163542-0004.npy
train,clean,3060,994,80,3060_163540_3060-163540-0013.npy
train,clean,3060,1059,80,3060_163499_3060-163499-0050.npy
train,clean,3060,150,80,3060_163540_3060-163540-0000.npy
train,clean,3060,951,80,3060_163499_3060-163499-0066.npy
train,clean,3060,591,80,3060_163540_3060-163540-0009.npy
train,clean,3060,461,80,3060_163540_3060-163540-0024.npy
train,clean,3060,327,80,3060_163542_3060-163542-0026.npy
train,clean,3060,161,80,3060_163499_3060-163499-0019.npy
train,clean,3060,926,80,3060_163499_3060-163499-0055.npy
train,clean,3060,949,80,3060_163499_3060-163499-0021.npy
train,clean,3060,828,80,3060_163540_3060-163540-0021.npy
train,clean,3060,492,80,3060_163540_3060-163540-0016.npy
train,clean,3060,895,80,3060_163540_3060-163540-0023.npy
train,clean,3060,952,80,3060_163542_3060-163542-0001.npy
train,clean,3060,920,80,3060_163542_3060-163542-0009.npy
train,clean,3060,952,80,3060_163499_3060-163499-0045.npy
train,clean,3060,538,80,3060_163542_3060-163542-0013.npy
train,clean,5043,853,80,5043_28402_5043-28402-0042.npy
train,clean,5043,968,80,5043_28402_5043-28402-0022.npy
train,clean,5043,874,80,5043_28402_5043-28402-0015.npy
train,clean,5043,1051,80,5043_28396_5043-28396-0015.npy
train,clean,5043,952,80,5043_28402_5043-28402-0033.npy
train,clean,5043,942,80,5043_28402_5043-28402-0014.npy
train,clean,5043,248,80,5043_28402_5043-28402-0003.npy
train,clean,5043,913,80,5043_28401_5043-28401-0019.npy
train,clean,5043,670,80,5043_28402_5043-28402-0021.npy
train,clean,5043,978,80,5043_28402_5043-28402-0008.npy
train,clean,5043,789,80,5043_28402_5043-28402-0047.npy
train,clean,5043,566,80,5043_28401_5043-28401-0037.npy
train,clean,5043,882,80,5043_28401_5043-28401-0043.npy
train,clean,152,852,80,152_183930_152-183930-0028.npy
train,clean,152,958,80,152_183930_152-183930-0041.npy
train,clean,152,930,80,152_183930_152-183930-0014.npy
train,clean,152,406,80,152_183930_152-183930-0015.npy
train,clean,152,799,80,152_87733_152-87733-0003.npy
train,clean,152,752,80,152_183930_152-183930-0044.npy
train,clean,152,766,80,152_183930_152-183930-0039.npy
train,clean,152,811,80,152_87733_152-87733-0034.npy
train,clean,152,602,80,152_87733_152-87733-0038.npy
train,clean,152,854,80,152_183930_152-183930-0032.npy
train,clean,152,840,80,152_132799_152-132799-0035.npy
train,clean,152,856,80,152_87733_152-87733-0041.npy
train,clean,152,887,80,152_132799_152-132799-0038.npy
train,clean,152,994,80,152_183930_152-183930-0036.npy
train,clean,152,872,80,152_132799_152-132799-0039.npy
train,clean,152,916,80,152_132799_152-132799-0001.npy
train,clean,152,809,80,152_87733_152-87733-0032.npy
train,clean,152,826,80,152_87733_152-87733-0010.npy
train,clean,152,933,80,152_87733_152-87733-0037.npy
